,hash,URI,malware_class
5833,0e55914321baab061db37b2aabe03fca1613a032d44e2c9a9194c32b739f4cf4,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0E55914321BAAB061DB37B2AABE03FCA1613A032D44E2C9A9194C32B739F4CF4.tar.gz,Riskware
5834,0e216287690958c2b8427cff73bbcf564966b2abc2a1c1c73b021d636938313d,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0E216287690958C2B8427CFF73BBCF564966B2ABC2A1C1C73B021D636938313D.tar.gz,Riskware
5835,0ea64b3050b4ef3b1bb217f837dfd6eb87afdd5badf4cea5a857b552d5886ae1,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0EA64B3050B4EF3B1BB217F837DFD6EB87AFDD5BADF4CEA5A857B552D5886AE1.tar.gz,Riskware
5836,0eaff12b0e973c26dda995eb905d954d5099afb46157dc0035db716ec4caba5d,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0EAFF12B0E973C26DDA995EB905D954D5099AFB46157DC0035DB716EC4CABA5D.tar.gz,Riskware
5837,0ed552fcb14d46b7b7205b92d086ffd425ce2655f8b37849ea4b537696e6e6e7,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0ED552FCB14D46B7B7205B92D086FFD425CE2655F8B37849EA4B537696E6E6E7.tar.gz,Riskware
5838,0ed3286b67dcfa8b5f10f7f38cb655d72888eaad0876e61b317823e3f6af53fd,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0ED3286B67DCFA8B5F10F7F38CB655D72888EAAD0876E61B317823E3F6AF53FD.tar.gz,Riskware
5839,0ef3f3caf84092014e111c28309f2a3523acadbc7d58a471916d80cd1cfce364,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0EF3F3CAF84092014E111C28309F2A3523ACADBC7D58A471916D80CD1CFCE364.tar.gz,Riskware
5840,0ef5c6e2affd4831b7d254e60655ae2a2481954838e515918e57fbe9a1983cc5,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0EF5C6E2AFFD4831B7D254E60655AE2A2481954838E515918E57FBE9A1983CC5.tar.gz,Riskware
5841,0efb533b7ad99482c799e8e4fe7e76920267ab80b3eb0190682d4a43a291779e,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0EFB533B7AD99482C799E8E4FE7E76920267AB80B3EB0190682D4A43A291779E.tar.gz,Riskware
5842,0f0f78326e070cb119da973ea8a94cd1090153185802fa08e52e6e0450d5b56d,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F0F78326E070CB119DA973EA8A94CD1090153185802FA08E52E6E0450D5B56D.tar.gz,Riskware
5843,0f2a363d0f1c90f33215fbe6d292c68e23e2b8d31bc400d1425d3ffb8ed4e550,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F2A363D0F1C90F33215FBE6D292C68E23E2B8D31BC400D1425D3FFB8ED4E550.tar.gz,Riskware
5844,0f2b2de0810d826d48dd0dd2df5a1375d0dcce66af4dec5784d97b0105ddd775,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F2B2DE0810D826D48DD0DD2DF5A1375D0DCCE66AF4DEC5784D97B0105DDD775.tar.gz,Riskware
5845,0f6cb28bd819352580f0942214dcd13978ffd4b41361b3a38f9dbb7c9d0829d4,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F6CB28BD819352580F0942214DCD13978FFD4B41361B3A38F9DBB7C9D0829D4.tar.gz,Riskware
5846,0f26f54366e7577c45003f93cea5d3c5cf3937fe83cf8cb3dad734ff2b0da5f6,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F26F54366E7577C45003F93CEA5D3C5CF3937FE83CF8CB3DAD734FF2B0DA5F6.tar.gz,Riskware
5847,0f59d8f43484fa3c7fa8cf7758894e4ce4640b8a34d51f92f7d31079e013d4ec,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F59D8F43484FA3C7FA8CF7758894E4CE4640B8A34D51F92F7D31079E013D4EC.tar.gz,Riskware
5848,0f60f1d66b17a51bc68884e1d2b0f09e7e3176d1340c5efee7aadd14be2a0937,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F60F1D66B17A51BC68884E1D2B0F09E7E3176D1340C5EFEE7AADD14BE2A0937.tar.gz,Riskware
5849,0f74c5e7ebb11509839694ad30c36fd58a2407c211f25229d6c6a46ef65cece5,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F74C5E7EBB11509839694AD30C36FD58A2407C211F25229D6C6A46EF65CECE5.tar.gz,Riskware
5850,0f75a5f29f58503e8887638a36be75e2491516e6e12390d25055a247396f50f9,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F75A5F29F58503E8887638A36BE75E2491516E6E12390D25055A247396F50F9.tar.gz,Riskware
5851,0f96c57559bb444e75d25fb670aa824f70a949925cc8dfcf84394a48943effff,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F96C57559BB444E75D25FB670AA824F70A949925CC8DFCF84394A48943EFFFF.tar.gz,Riskware
5852,0f5667bc1d281206458060c7fbaf456c43a21f1e9fecfe1c506e47764dd5ed22,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0F5667BC1D281206458060C7FBAF456C43A21F1E9FECFE1C506E47764DD5ED22.tar.gz,Riskware
5853,0fc241327de3603fbbe5fab661635cfca749ecff0ffc463853285f83195740ac,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0FC241327DE3603FBBE5FAB661635CFCA749ECFF0FFC463853285F83195740AC.tar.gz,Riskware
5854,0fd58c3ed043547bab8fa040c36d6c8cdfbcfd01bada430ce474d61642a08c9b,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0FD58C3ED043547BAB8FA040C36D6C8CDFBCFD01BADA430CE474D61642A08C9B.tar.gz,Riskware
5855,0fdd3168d56dcd5eb1640e3f1fdc8e441aec070f15025272b10911dd1993b12d,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0FDD3168D56DCD5EB1640E3F1FDC8E441AEC070F15025272B10911DD1993B12D.tar.gz,Riskware
5856,0fdf5a44449ea89ed057f4274e8ae9c03c5b7d68c04ae138515fa3943b619ced,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0FDF5A44449EA89ED057F4274E8AE9C03C5B7D68C04AE138515FA3943B619CED.tar.gz,Riskware
5857,0ff53bd2471a2b67cfa4242d1e4f2871aadb423771bf6b7f7e8ba378f2a3680b,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0FF53BD2471A2B67CFA4242D1E4F2871AADB423771BF6B7F7E8BA378F2A3680B.tar.gz,Riskware
5858,0ffb6ec9fe8469e242117ccbea9160488bf6b2a7d2b635229bbed27fe16e8608,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0FFB6EC9FE8469E242117CCBEA9160488BF6B2A7D2B635229BBED27FE16E8608.tar.gz,Riskware
5859,00d862306f9c02aa954151ebc5814900c8f0c9876cf504b5358aaa1477481f81,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/00D862306F9C02AA954151EBC5814900C8F0C9876CF504B5358AAA1477481F81.tar.gz,Riskware
5860,00eb1a5f2fbdc6611c0f03ad57a07aa4c76ce23e0031a6e22f8a2598ca6ca8af,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/00EB1A5F2FBDC6611C0F03AD57A07AA4C76CE23E0031A6E22F8A2598CA6CA8AF.tar.gz,Riskware
5861,001d93f784fbee40866b6258aeb76a553c87a43b74d7ff2c7f8d26236c6cb336,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/001D93F784FBEE40866B6258AEB76A553C87A43B74D7FF2C7F8D26236C6CB336.tar.gz,Riskware
5862,0073d989df63e47c1f572750828b028701a2b41f9af7efbd5646c4efcfe81b25,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0073D989DF63E47C1F572750828B028701A2B41F9AF7EFBD5646C4EFCFE81B25.tar.gz,Riskware
5863,0079c2f4d8e0ad2c52a5ea121d76d5d5b445205b90888b0a108d6ac1a95df7ac,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0079C2F4D8E0AD2C52A5EA121D76D5D5B445205B90888B0A108D6AC1A95DF7AC.tar.gz,Riskware
5864,00810a54f30a0551229b366eb278ed910f94acb7af612642bdae8788003e5322,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/00810A54F30A0551229B366EB278ED910F94ACB7AF612642BDAE8788003E5322.tar.gz,Riskware
5865,00847524ec1e69b2cdd53205cd9725295e87094eeed1567b3efb12191ded24d2,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/00847524EC1E69B2CDD53205CD9725295E87094EEED1567B3EFB12191DED24D2.tar.gz,Riskware
5866,00903cec957d1ed0d15384fb040040f0ed1d78cf919e43f88429e8188b5150b0,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/00903CEC957D1ED0D15384FB040040F0ED1D78CF919E43F88429E8188B5150B0.tar.gz,Riskware
5867,01af9bd5bf8518ccfa0a798dd72100927fe50050eae263d930455efcd5698145,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/01AF9BD5BF8518CCFA0A798DD72100927FE50050EAE263D930455EFCD5698145.tar.gz,Riskware
5868,01fb3b81099f2490219c40e258ad1a86f3389273f48a7b324e4116396cce0890,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/01FB3B81099F2490219C40E258AD1A86F3389273F48A7B324E4116396CCE0890.tar.gz,Riskware
5869,011fc1849a7fefb27436c32f27b5a5fdf2bb984e7fbab6d7c714dc6d9e7ff28c,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/011FC1849A7FEFB27436C32F27B5A5FDF2BB984E7FBAB6D7C714DC6D9E7FF28C.tar.gz,Riskware
5870,012eb4f34a8311d67f5de03779274d597cc1f409aa542a825b91396db7959623,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/012EB4F34A8311D67F5DE03779274D597CC1F409AA542A825B91396DB7959623.tar.gz,Riskware
5871,0126ed97f2b29866eb0f38dd003ada72342f97b325ebe2684f07071c43377301,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0126ED97F2B29866EB0F38DD003ADA72342F97B325EBE2684F07071C43377301.tar.gz,Riskware
5872,01293d75e8e27d22b8af6a7122495edc322748ca564fd4069badc8a380438be4,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/01293D75E8E27D22B8AF6A7122495EDC322748CA564FD4069BADC8A380438BE4.tar.gz,Riskware
5873,0139764be93c7b750e9636f959333805116eecf15b3719adef10e8136432d1d6,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0139764BE93C7B750E9636F959333805116EECF15B3719ADEF10E8136432D1D6.tar.gz,Riskware
5874,01406e4d12e866491f8fd99590d89d820f0cf364755789f039eaef8fa97f8ae1,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/01406E4D12E866491F8FD99590D89D820F0CF364755789F039EAEF8FA97F8AE1.tar.gz,Riskware
5875,0142d5b6a9c632093499f2f51ebe7b450fb69a3e0bf9b328bc8c32a82509216b,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0142D5B6A9C632093499F2F51EBE7B450FB69A3E0BF9B328BC8C32A82509216B.tar.gz,Riskware
5876,0155410f1db16b42e639f3d076d2d70af6b1037fc4489279be2d403339f4d89d,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0155410F1DB16B42E639F3D076D2D70AF6B1037FC4489279BE2D403339F4D89D.tar.gz,Riskware
5877,01599dca431ac8a0287282afd3a46acd8211e0c8e3d0c3e11a36f78c7c91b4ce,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/01599DCA431AC8A0287282AFD3A46ACD8211E0C8E3D0C3E11A36F78C7C91B4CE.tar.gz,Riskware
5878,019c111008e84a50cf6317eae0e7a0543716b489d37b82286c98e4d7c2621575,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/019C111008E84A50CF6317EAE0E7A0543716B489D37B82286C98E4D7C2621575.tar.gz,Riskware
5879,02d2d103a7d50cb8ee212bcaa86e381514860dc03c759e635677f451fe36f6b8,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/02D2D103A7D50CB8EE212BCAA86E381514860DC03C759E635677F451FE36F6B8.tar.gz,Riskware
5880,02d52b40a29af64aecbcb6d8932304b8cf1bad92343ce6a0bed05d3b6efaa088,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/02D52B40A29AF64AECBCB6D8932304B8CF1BAD92343CE6A0BED05D3B6EFAA088.tar.gz,Riskware
5881,02e819d2aa0f0cdb5c994aafe29bc3d14d3fa9275aa1dbf686078c548b826680,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/02E819D2AA0F0CDB5C994AAFE29BC3D14D3FA9275AA1DBF686078C548B826680.tar.gz,Riskware
5882,02ec2f83ef60f0ea93f40358fce935460b27ab477c26c59ee8bf5b51f6b9b677,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/02EC2F83EF60F0EA93F40358FCE935460B27AB477C26C59EE8BF5B51F6B9B677.tar.gz,Riskware
5883,02f42913c67949de45b4e1fe453706a20c7685359d3c98d6e0cc42cae94310e4,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/02F42913C67949DE45B4E1FE453706A20C7685359D3C98D6E0CC42CAE94310E4.tar.gz,Riskware
5884,020afd00b8ebffd22dc4b4ba5536156c7e1fec93a5964cc8c332a7acb0f695cb,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/020AFD00B8EBFFD22DC4B4BA5536156C7E1FEC93A5964CC8C332A7ACB0F695CB.tar.gz,Riskware
5885,021d8947289f57623330ef08df89a070d326ed4a85d75ab5d4335b013a104898,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/021D8947289F57623330EF08DF89A070D326ED4A85D75AB5D4335B013A104898.tar.gz,Riskware
5886,022d364b9f13cbf826db82efa5107d04db16fdae4c92fcba01244c80fd869703,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/022D364B9F13CBF826DB82EFA5107D04DB16FDAE4C92FCBA01244C80FD869703.tar.gz,Riskware
5887,022da9d4d897b4ec6d1941f3e80bdadb59c358fcdc20c718b24a925c4e3fabf5,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/022DA9D4D897B4EC6D1941F3E80BDADB59C358FCDC20C718B24A925C4E3FABF5.tar.gz,Riskware
5888,024191aedbf1c10e1a9d6c48f63c5e0065ee1be39d37017734c3f69d3b63d736,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/024191AEDBF1C10E1A9D6C48F63C5E0065EE1BE39D37017734C3F69D3B63D736.tar.gz,Riskware
5889,02435e5174bcfb0301b29a81cce228a14ee1372a19d23e80a762d6cb34222927,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/02435E5174BCFB0301B29A81CCE228A14EE1372A19D23E80A762D6CB34222927.tar.gz,Riskware
5890,026d7d455bced3dcea10d7277c9f6abc6032e4e6006e0907e8429687726087fb,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/026D7D455BCED3DCEA10D7277C9F6ABC6032E4E6006E0907E8429687726087FB.tar.gz,Riskware
5891,0262257a23b3cc436af15c5d7658cbd4c63f30ebc18b3a7461d3877d0f9db37b,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0262257A23B3CC436AF15C5D7658CBD4C63F30EBC18B3A7461D3877D0F9DB37B.tar.gz,Riskware
5892,029b2be63209dcb6573ff8ec3dfc129312a8ff1d872a2c4880decf6caec096c9,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/029B2BE63209DCB6573FF8EC3DFC129312A8FF1D872A2C4880DECF6CAEC096C9.tar.gz,Riskware
5893,03a922d2c265ed286c40fdde77d9897fad1679e028f09425cfd256a030a243d9,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/03A922D2C265ED286C40FDDE77D9897FAD1679E028F09425CFD256A030A243D9.tar.gz,Riskware
5894,03c09013e73f0bf8fc59390e9ea32c3767d447d1150e28e97d86555b2c91672f,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/03C09013E73F0BF8FC59390E9EA32C3767D447D1150E28E97D86555B2C91672F.tar.gz,Riskware
5895,03d8437a82ab048bb8d18b2d0b635033694cd5f8e406191501f3802d51f8c69e,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/03D8437A82AB048BB8D18B2D0B635033694CD5F8E406191501F3802D51F8C69E.tar.gz,Riskware
5896,03fdc546d08dadab6d83194ccd0348aaa917d375367fd514faaeb8b5d5c2c620,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/03FDC546D08DADAB6D83194CCD0348AAA917D375367FD514FAAEB8B5D5C2C620.tar.gz,Riskware
5897,0325c9983f02fa0b256622fa5e7d9d06f61be566371675d757160cf4d0cae882,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0325C9983F02FA0B256622FA5E7D9D06F61BE566371675D757160CF4D0CAE882.tar.gz,Riskware
5898,036d28fdac10330bbc4afed8ee906f46523372671c9e93119517c92ac3e799d5,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/036D28FDAC10330BBC4AFED8EE906F46523372671C9E93119517C92AC3E799D5.tar.gz,Riskware
5899,037f40afb07ef7b4662b76856b0ab3b3fb019522bbaee4d8375fc2a5ef4fcd15,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/037F40AFB07EF7B4662B76856B0AB3B3FB019522BBAEE4D8375FC2A5EF4FCD15.tar.gz,Riskware
5900,04d112dee319c6e6325a5feb39428e17a9c5d6998aa8ac898ff2c82134943aff,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/04D112DEE319C6E6325A5FEB39428E17A9C5D6998AA8AC898FF2C82134943AFF.tar.gz,Riskware
5901,04e5300d3e47393ab37996287de3d40a2a26a392edefc536b94af4acb9070781,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/04E5300D3E47393AB37996287DE3D40A2A26A392EDEFC536B94AF4ACB9070781.tar.gz,Riskware
5902,04e8608e6f0f63238f87e136c50a2f691fb8b7d1031a6649d553cb6dabd91714,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/04E8608E6F0F63238F87E136C50A2F691FB8B7D1031A6649D553CB6DABD91714.tar.gz,Riskware
5903,04f5eee50f6f9ef8769710019a3941dbe93b516e6950846cd8bf8701eb043296,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/04F5EEE50F6F9EF8769710019A3941DBE93B516E6950846CD8BF8701EB043296.tar.gz,Riskware
5904,040960013660bcfc375dcefaff6ff9171520109b31ebbaa8f9eebdb07abc168c,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/040960013660BCFC375DCEFAFF6FF9171520109B31EBBAA8F9EEBDB07ABC168C.tar.gz,Riskware
5905,041b704ad004e220d2b9a917af30833456a34c87a2ea857f57fc01d9941a15b5,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/041B704AD004E220D2B9A917AF30833456A34C87A2EA857F57FC01D9941A15B5.tar.gz,Riskware
5906,0412d72fa85f6e21a61b07ca76cfdbddebe6b7dace76c99ccf496037b9d55456,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0412D72FA85F6E21A61B07CA76CFDBDDEBE6B7DACE76C99CCF496037B9D55456.tar.gz,Riskware
5907,042a0f4da58b0304097ee36ab4a85e5b686536457daf065b1ae0f027dc5471b1,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/042A0F4DA58B0304097EE36AB4A85E5B686536457DAF065B1AE0F027DC5471B1.tar.gz,Riskware
5908,042fba82a70ce562cb7fe87f7113d5a004331ac8314ed7251bacb6f54166801f,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/042FBA82A70CE562CB7FE87F7113D5A004331AC8314ED7251BACB6F54166801F.tar.gz,Riskware
5909,0423a988ad44cffe54ae3717ddb322fef7663446a780b9cde4c2d88e2dbef479,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0423A988AD44CFFE54AE3717DDB322FEF7663446A780B9CDE4C2D88E2DBEF479.tar.gz,Riskware
5910,043d4b90fd40de5f46401ab1e7c37a256c9dcabf8339beb31a21e18f75973db3,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/043D4B90FD40DE5F46401AB1E7C37A256C9DCABF8339BEB31A21E18F75973DB3.tar.gz,Riskware
5911,044fd2fb28021d6606de720af724a6889dab8042059e8b6eae193328cc425240,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/044FD2FB28021D6606DE720AF724A6889DAB8042059E8B6EAE193328CC425240.tar.gz,Riskware
5912,045e9fc17edb912397500698f13005d2742a5290520196b02e3dfb455c248e32,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/045E9FC17EDB912397500698F13005D2742A5290520196B02E3DFB455C248E32.tar.gz,Riskware
5913,047d3d83808c2b2e659f77ce3d096ee9e993a610f63fa5c8e6229847aee496fd,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/047D3D83808C2B2E659F77CE3D096EE9E993A610F63FA5C8E6229847AEE496FD.tar.gz,Riskware
5914,048add518fe4d8e23f630b583ce63c5b0d08fcb03dda2e3d6450c5a5299b92fb,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/048ADD518FE4D8E23F630B583CE63C5B0D08FCB03DDA2E3D6450C5A5299B92FB.tar.gz,Riskware
5915,0496ff1c9e241166ae8e9c7b8d39c93d2dd3083b057f5adbfe61864c46b95785,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0496FF1C9E241166AE8E9C7B8D39C93D2DD3083B057F5ADBFE61864C46B95785.tar.gz,Riskware
5916,05a3e96fd45b1a84ff7f6873a36db5925f3fc593e8811e9d6165de61716580b1,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/05A3E96FD45B1A84FF7F6873A36DB5925F3FC593E8811E9D6165DE61716580B1.tar.gz,Riskware
5917,05a38b06278862a6e27b350113d0a9d5fcb7025814fd401622593c7e862b4d79,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/05A38B06278862A6E27B350113D0A9D5FCB7025814FD401622593C7E862B4D79.tar.gz,Riskware
5918,05c71d6cd338899edadf557ff0fdc0de63cb83c01d5b62bff3f4f79eb16396ab,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/05C71D6CD338899EDADF557FF0FDC0DE63CB83C01D5B62BFF3F4F79EB16396AB.tar.gz,Riskware
5919,05c789d978b23b220dc447e540d33aa614f986b15f0dfb957ab5d24f67577b32,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/05C789D978B23B220DC447E540D33AA614F986B15F0DFB957AB5D24F67577B32.tar.gz,Riskware
5920,05e3fe7623f3a0358a230ef509ea1831dea4c894265a211935b2f4ada9f7c357,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/05E3FE7623F3A0358A230EF509EA1831DEA4C894265A211935B2F4ADA9F7C357.tar.gz,Riskware
5921,05f0c328c473435b854fc0d6151a1d10f6ccf20ce5ba351d7ab970b0cc51ab8c,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/05F0C328C473435B854FC0D6151A1D10F6CCF20CE5BA351D7AB970B0CC51AB8C.tar.gz,Riskware
5922,05276dac8f9b1712b9902f5f3dea5cf735bba901855f618ab6977269966179ce,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/05276DAC8F9B1712B9902F5F3DEA5CF735BBA901855F618AB6977269966179CE.tar.gz,Riskware
5923,055bd386a7e101673c39882261000388d1c2a7e81d540f939ccf1d15f508c05b,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/055BD386A7E101673C39882261000388D1C2A7E81D540F939CCF1D15F508C05B.tar.gz,Riskware
5924,056364dbae91841b38a5666f2f1c37e9d1bf8a6971be93a7f3319141c89ec865,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/056364DBAE91841B38A5666F2F1C37E9D1BF8A6971BE93A7F3319141C89EC865.tar.gz,Riskware
5925,057ddd02ee145786e650bd0045bd24925f3942f8dac866aa2fb246193bc24c27,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/057DDD02EE145786E650BD0045BD24925F3942F8DAC866AA2FB246193BC24C27.tar.gz,Riskware
5926,0570348413eb946d3303ae622300dfd3ed824f8e2851e323dfa54b27fe91ab78,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0570348413EB946D3303AE622300DFD3ED824F8E2851E323DFA54B27FE91AB78.tar.gz,Riskware
5927,0588209d36ec742b4763f10af61ae6db31314cac55f8f2d6141f8b6f3f187faf,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/0588209D36EC742B4763F10AF61AE6DB31314CAC55F8F2D6141F8B6F3F187FAF.tar.gz,Riskware
5928,06c0ea1922254691d7f4cbd906ef4ad10c85e4f53861646727585fdffce700b5,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/06C0EA1922254691D7F4CBD906EF4AD10C85E4F53861646727585FDFFCE700B5.tar.gz,Riskware
5929,06c30381979dc26c2b155d5e632f5f848e24129387aabb45e5d3b872635dff19,http://205.174.165.80/CICDataset/MalDroid-2020/Dataset/Capturing_logs/Riskware/06C30381979DC26C2B155D5E632F5F848E24129387AABB45E5D3B872635DFF19.tar.gz,Riskware
